"Region_PSP","scientific","common","decidBA","conifBA","Longitude","Latitude","surveyyr","ecoregion","site","ASPC","SLOP","SOMO","StdAge","biomass_kgM2","density_m2","SOORCM","SOOICM","SOOECM","SOOACM","ELEV","DF"
"13_10251","Picea mariana","Black spruce",0,4.29829018924438,-149.88366,61.42497,2000,"MARINE WEST COAST FOREST",1085,0,0,3,180,1.04771203383183,0.0716604972744301,40.64,6.35,5.08,29.21,4.8768,"CAFI"
"13_10252","Picea mariana","Black spruce",0,8.52678204491091,-149.88522,61.42494,2000,"MARINE WEST COAST FOREST",1085,0,0,3,180,2.05853074126141,0.128494684767944,31.115,7.62,5.715,17.78,9.144,"CAFI"
"13_10253","Betula neoalaskana","Alaskan birch",16.3305750581084,1.90813581234753,-150.02902,61.38833,2000,"MARINE WEST COAST FOREST",1086,0,0,5,99,8.5592556371279,0.0420078777125969,10.16,4.445,4.445,1.27,20.7264,"CAFI"
"13_10254","Picea mariana","Black spruce",13.2005545889852,3.68812541516908,-150.0296,61.38795,2000,"MARINE WEST COAST FOREST",1086,54,1,5,99,0.377241578014221,0.0197684130412221,10.16,3.81,3.81,2.54,19.5072,"CAFI"
"13_10255","Picea mariana","Black spruce",14.2704943650301,1.82490995469955,-150.02973,61.38872,2000,"MARINE WEST COAST FOREST",1086,0,0,5,99,0.414853912529023,0.0148263097809166,8.255,1.27,5.715,1.27,20.4216,"CAFI"
"13_10256","Betula neoalaskana","Alaskan birch",27.7164005202768,0,-149.51281,61.63238,2000,"MARINE WEST COAST FOREST",1087,0,0,4,55,13.9269204424899,0.106255220096569,15.24,6.35,3.81,5.08,44.8056,"CAFI"
"13_10257","Betula neoalaskana","Alaskan birch",30.9177431290944,0.815903641809562,-149.51345,61.63193,2000,"MARINE WEST COAST FOREST",1087,0,0,4,55,15.6392224518232,0.103784168466416,12.7,3.81,5.08,3.81,44.5008,"CAFI"
"13_10258","Betula neoalaskana","Alaskan birch",28.6914310903803,0,-149.5137,61.63277,2000,"MARINE WEST COAST FOREST",1087,319,4,4,55,13.4368578997117,0.160618355959929,12.7,5.08,3.81,3.81,46.3296,"CAFI"
"13_10259","Picea glauca","White spruce",20.4465231266136,6.63186966427771,-149.41032,61.68126,2000,"MARINE WEST COAST FOREST",1088,219,5,5,109,2.56299750906958,0.0395368260824442,10.16,0.635,1.27,8.255,78.9432,"CAFI"
"13_10260","Picea glauca","White spruce",11.9165031502176,5.22401555207133,-149.40961,61.68166,2000,"MARINE WEST COAST FOREST",1088,150,4,5,109,2.25115122084608,0.0197684130412221,7.62,0.635,2.54,4.445,79.248,"CAFI"
"13_10261","Picea glauca","White spruce",17.8954024860201,6.6047842296745,-149.4095,61.68091,2000,"MARINE WEST COAST FOREST",1088,141,4,5,109,2.82846604611626,0.0197684130412221,8.89,1.27,2.54,3.81,79.8576,"CAFI"
"13_10262","Betula neoalaskana","Alaskan birch",16.9253677962821,0.568638866225099,-150.25276,62.3469,2000,"MARINE WEST COAST FOREST",1089,123,11,3,NA,9.83351748931741,0.0247105163015276,10.16,2.54,3.81,3.81,42.672,"CAFI"
"13_10263","Betula neoalaskana","Alaskan birch",5.63907053821761,1.85447204377971,-150.2534,62.34643,2000,"MARINE WEST COAST FOREST",1089,220,5,3,NA,3.23282289868383,0.00741315489045828,15.24,3.81,5.08,6.35,42.0624,"CAFI"
"13_10264","Picea glauca","White spruce",10.5253595691787,6.08186580744609,-150.25368,62.34714,2000,"MARINE WEST COAST FOREST",1089,82,13,4,NA,2.75544256015985,0.0172973614110693,11.43,2.54,5.08,3.81,43.8912,"CAFI"
"13_10265","Picea glauca","White spruce",18.245746422279,5.56302923233337,-150.49508,62.32051,2000,"MARINE WEST COAST FOREST",1090,328,1,3,NA,2.23177014246443,0.0271815679316804,8.255,4.445,3.81,0,67.3608,"CAFI"
"13_10266","Picea glauca","White spruce",10.3341162671065,7.42344374433732,-150.49584,62.32011,2000,"MARINE WEST COAST FOREST",1090,328,1,6,NA,3.50401708318255,0.0123552581507638,7.62,4.445,3.175,0,68.2752,"CAFI"
"13_10267","Betula neoalaskana","Alaskan birch",14.0560671730211,9.16081435570988,-150.49595,62.32088,2000,"MARINE WEST COAST FOREST",1090,312,1,0,NA,7.79180600259576,0.0296526195618331,12.7,3.175,9.525,0,67.3608,"CAFI"
"13_10268","Betula neoalaskana","Alaskan birch",18.5236851520475,0.573461956743386,-150.2687,62.38042,2000,"MARINE WEST COAST FOREST",1091,60,5,3,NA,11.2632854159472,0.0172973614110693,15.24,5.08,3.81,6.35,48.4632,"CAFI"
"13_10269","Betula neoalaskana","Alaskan birch",11.3032031168854,2.05464782969341,-150.26947,62.38003,2000,"MARINE WEST COAST FOREST",1091,320,10,4,NA,6.30710092797531,0.0197684130412221,8.89,2.54,2.54,3.81,48.1584,"CAFI"
"13_10270","Betula neoalaskana","Alaskan birch",7.46290744292386,1.89534560735161,-150.26958,62.38073,2000,"MARINE WEST COAST FOREST",1091,150,8,4,NA,3.95601530143979,0.0172973614110693,12.7,2.54,2.54,7.62,49.3776,"CAFI"
"13_10271","Betula neoalaskana","Alaskan birch",17.0224356232135,4.75185226931574,-150.26064,62.41111,2000,"MARINE WEST COAST FOREST",1092,120,2,6,NA,9.76632018491421,0.0247105163015276,8.89,0.635,0.635,7.62,52.7304,"CAFI"
"13_10272","Betula neoalaskana","Alaskan birch",18.6983882085988,8.97000302825575,-150.25982,62.41077,2000,"MARINE WEST COAST FOREST",1092,0,0,6,NA,10.7992931132601,0.0321236711919859,7.62,0.635,1.27,5.715,51.816,"CAFI"
"13_10273","Betula neoalaskana","Alaskan birch",5.53712578045322,1.45234749786768,-150.26135,62.41073,2000,"MARINE WEST COAST FOREST",1092,0,0,6,NA,3.29363887326351,0.00741315489045828,11.43,1.27,1.27,8.89,49.9872,"CAFI"
"13_10276","Picea mariana","Black spruce",0,0.351822666763094,-146.73974,64.32802,2001,"ALASKA BOREAL INTERIOR",1093,0,0,NA,NA,0.0875837647995651,0.00741315489045828,NA,17.78,NA,NA,79.248,"CAFI"
"13_10277","Picea glauca","White spruce",13.9702256777581,1.25825316331621,-149.80768,61.31247,2000,"MARINE WEST COAST FOREST",1094,141,2,5,68,0.521279227638189,0.00494210326030552,10.16,3.175,2.54,4.445,11.8872,"CAFI"
"13_10278","Picea glauca","White spruce",10.3713086556722,1.90371965444047,-149.8069,61.3122,2000,"MARINE WEST COAST FOREST",1094,141,3,5,68,0.77178098013403,0.00988420652061104,15.24,3.81,5.08,6.35,13.1064,"CAFI"
"13_10279","Picea glauca","White spruce",19.1152512276393,5.94114475418304,-149.80845,61.31214,2000,"MARINE WEST COAST FOREST",1094,151,4,5,68,2.3524484422024,0.0321236711919859,11.43,2.54,2.54,6.35,13.716,"CAFI"
"13_10280","Picea glauca","White spruce",0,7.56654629245129,-149.56048,61.23592,2000,"MARINE WEST COAST FOREST",1095,176,14,5,52,3.22167267619553,0.0247105163015276,10.16,2.54,1.27,6.35,187.452,"CAFI"
"13_10281","Picea glauca","White spruce",0,10.6560225003926,-149.56119,61.23552,2000,"MARINE WEST COAST FOREST",1095,142,14,4,52,4.48189097264262,0.0395368260824442,17.78,1.27,7.62,8.89,184.7088,"CAFI"
"13_10282","Picea glauca","White spruce",0,2.27622576675694,-149.56183,61.23513,2000,"MARINE WEST COAST FOREST",1095,188,15,7,52,0.78882429853039,0.0172973614110693,11.43,3.81,5.08,5.08,182.5752,"CAFI"
"13_10283","Picea glauca","White spruce",3.11648902072467,1.61957301117515,-149.60898,61.23174,2000,"MARINE WEST COAST FOREST",1096,221,25,4,106,0.590274001519034,0.00494210326030552,6.35,1.27,2.54,2.54,112.4712,"CAFI"
"13_10284","Picea glauca","White spruce",23.0094873843442,5.5428766773251,-149.60967,61.23139,2000,"MARINE WEST COAST FOREST",1096,360,35,4,106,2.13505671874551,0.0370657744522914,6.985,0.635,3.81,2.54,108.8136,"CAFI"
"13_10285","Picea glauca","White spruce",6.37184849040656,6.8798882042682,-149.60983,61.23208,2000,"MARINE WEST COAST FOREST",1096,255,7,4,106,2.46144953086061,0.051892084233208,10.16,3.81,3.81,2.54,109.728,"CAFI"
"13_10286","Betula neoalaskana","Alaskan birch",30.0139670852668,1.0152680667015,-150.04627,61.68303,2000,"MARINE WEST COAST FOREST",1097,6,2,4,NA,14.6014226886955,0.135907839658402,24.13,3.81,5.08,15.24,33.2232,"CAFI"
"13_10287","Betula neoalaskana","Alaskan birch",30.0671412826008,0.36351477975888,-150.04524,61.68313,2000,"MARINE WEST COAST FOREST",1097,318,6,4,NA,14.8309907487661,0.118610478247333,27.94,3.81,5.08,19.05,33.528,"CAFI"
"13_10288","Betula neoalaskana","Alaskan birch",29.113065863825,2.96210755272784,-150.04437,61.68327,2000,"MARINE WEST COAST FOREST",1097,346,4,4,NA,14.5064811049001,0.113668374987027,12.7,2.54,5.08,5.08,33.8328,"CAFI"
"13_10289","Betula neoalaskana","Alaskan birch",39.8992416905922,0,-150.07345,61.6751,2000,"MARINE WEST COAST FOREST",1098,44,19,5,NA,20.5635326751111,0.123552581507638,6.985,2.54,4.445,0,24.384,"CAFI"
"13_10290","Betula neoalaskana","Alaskan birch",28.9661944936809,2.22070137708055,-150.07431,61.67542,2000,"MARINE WEST COAST FOREST",1098,121,2,6,NA,14.1213260612443,0.126023633137791,6.985,5.08,4.445,0,24.9936,"CAFI"
"13_10291","Betula neoalaskana","Alaskan birch",27.1234759158138,0.326949693464606,-150.0728,61.6755,2000,"MARINE WEST COAST FOREST",1098,139,23,5,NA,13.6005021429332,0.106255220096569,10.16,6.985,3.175,0,25.2984,"CAFI"
"13_10292","Picea mariana","Black spruce",3.62583843154428,16.0303789926564,-150.0764,61.67639,2000,"MARINE WEST COAST FOREST",1099,164,3,5,NA,3.61794936355304,0.111197323356874,12.7,6.35,5.08,1.27,23.7744,"CAFI"
"13_10293","Picea mariana","Black spruce",4.40722291901878,17.9470816755455,-150.07727,61.67632,2000,"MARINE WEST COAST FOREST",1099,200,2,5,NA,4.13985278708271,0.158147304329777,25.4,19.05,5.08,1.27,24.0792,"CAFI"
"13_10294","Picea mariana","Black spruce",0,10.2732892324808,-150.07825,61.6763,2000,"MARINE WEST COAST FOREST",1099,290,2,5,NA,2.46192363164532,0.140849942918707,30.48,7.62,11.43,11.43,21.336,"CAFI"
"13_10295","Betula neoalaskana","Alaskan birch",31.8136284365652,0,-150.03304,61.68808,2000,"MARINE WEST COAST FOREST",1100,270,15,4,NA,16.677565060241,0.0840157554251939,7.62,3.81,2.54,1.27,31.0896,"CAFI"
"13_10296","Betula neoalaskana","Alaskan birch",37.7717441587869,0.688811700771736,-150.03394,61.6884,2000,"MARINE WEST COAST FOREST",1100,360,21,4,NA,18.3756262543068,0.172973614110693,6.985,3.81,2.54,0.635,27.7368,"CAFI"
"13_10297","Betula neoalaskana","Alaskan birch",32.5662409102755,0.635702612655519,-150.03229,61.68848,2000,"MARINE WEST COAST FOREST",1100,271,12,4,NA,17.4141464954469,0.0815447037950411,6.35,2.54,2.54,1.27,28.0416,"CAFI"
"13_10298","Picea glauca","White spruce",30.5659592774419,5.76966335181232,-144.86858,63.80506,2000,"ALASKA BOREAL INTERIOR",1101,0,0,4,90,2.08763352855722,0.0370657744522914,8.89,2.54,5.08,1.27,121.6152,"CAFI"
"13_10299","Picea mariana","Black spruce",22.8161468141988,3.34392553528951,-144.86772,63.80469,2000,"ALASKA BOREAL INTERIOR",1101,0,0,4,90,0,0,10.16,3.81,6.35,0,122.2248,"CAFI"
"13_10300","Picea mariana","Black spruce",15.8877071670601,1.28552891717144,-144.8694,63.80464,2000,"ALASKA BOREAL INTERIOR",1101,0,0,4,90,0,0,17.78,5.08,10.16,2.54,122.8344,"CAFI"
"13_10301","Picea glauca","White spruce",24.2975442921067,0.619158610833575,-144.72125,63.76873,2000,"ALASKA BOREAL INTERIOR",1102,225,24,6,NA,0.221181512374916,0.00494210326030552,20.32,3.81,6.35,10.16,134.112,"CAFI"
"13_10302","Picea glauca","White spruce",23.3343986584517,4.9389911864661,-144.72216,63.76873,2000,"ALASKA BOREAL INTERIOR",1102,223,11,5,NA,1.82773598017533,0.0345947228221386,16.51,6.35,5.08,5.08,132.8928,"CAFI"
"13_10303","Picea glauca","White spruce",21.9741544096584,0.547725034208757,-144.72306,63.76908,2000,"ALASKA BOREAL INTERIOR",1102,230,19,6,NA,0.169559705997598,0.00741315489045828,12.7,5.08,2.54,5.08,130.1496,"CAFI"
"13_10304","Picea glauca","White spruce",31.402195776709,6.54670555529995,-144.67246,63.73033,2000,"ALASKA BOREAL INTERIOR",1103,104,3,6,NA,2.06258390428927,0.0840157554251939,22.86,5.08,17.78,0,139.5984,"CAFI"
"13_10305","Betula neoalaskana","Alaskan birch",25.6824899764515,7.17515725487359,-144.67274,63.73074,2000,"ALASKA BOREAL INTERIOR",1103,132,5,6,NA,12.2573150007966,0.121081529877485,30.48,8.89,21.59,0,138.0744,"CAFI"
"13_10306","Picea glauca","White spruce",5.43735091258192,26.7090181815307,-144.67327,63.7311,2000,"ALASKA BOREAL INTERIOR",1103,42,9,3,NA,11.0475059040302,0.0988420652061104,30.48,7.62,20.32,2.54,141.732,"CAFI"
"13_10307","Populus tremuloides","Trembling aspen",7.03560065492882,7.04147676183493,-144.19479,63.68364,2000,"ALASKA BOREAL INTERIOR",1104,139,3,7,94,2.24437021759286,0.0790736521648883,10.16,5.08,4.445,0.635,131.9784,"CAFI"
"13_10308","Populus tremuloides","Trembling aspen",7.92908819024426,4.89388176743642,-144.19387,63.6833,2000,"ALASKA BOREAL INTERIOR",1104,142,5,7,94,2.52874295630067,0.0716604972744301,10.16,7.62,2.54,0,133.1976,"CAFI"
"13_10309","Populus tremuloides","Trembling aspen",14.6307424149961,8.71801157387935,-144.19555,63.68318,2000,"ALASKA BOREAL INTERIOR",1104,62,1,6,94,5.52622136787482,0.0494210326030552,12.7,10.16,2.54,0,131.6736,"CAFI"
"13_10310","Picea glauca","White spruce",8.23085063322447,10.8162825794962,-149.20366,61.42499,2000,"MARINE WEST COAST FOREST",1105,29,19,4,NA,3.6271608829942,0.103784168466416,12.7,8.89,2.54,1.27,120.7008,"CAFI"
"13_10311","Picea glauca","White spruce",9.87693686914644,14.5805344433728,-149.20438,61.42455,2000,"MARINE WEST COAST FOREST",1105,121,9,4,NA,5.22955593239208,0.106255220096569,11.43,8.89,2.54,0,119.7864,"CAFI"
"13_10312","Picea glauca","White spruce",11.2256517779884,7.44722989453874,-149.20275,61.42467,2000,"MARINE WEST COAST FOREST",1105,28,30,4,NA,2.67205137243254,0.0543631358633607,7.62,5.08,1.27,1.27,118.2624,"CAFI"
"13_10313","Betula neoalaskana","Alaskan birch",17.9643218451577,5.62182035180264,-149.15901,61.41019,2000,"MARINE WEST COAST FOREST",1106,250,4,6,58,6.40954840153078,0.145792046179013,3.81,1.905,1.27,0.635,92.0496,"CAFI"
"13_10314","Betula neoalaskana","Alaskan birch",18.9855474052875,6.10346453834963,-149.15822,61.4098,2000,"MARINE WEST COAST FOREST",1106,226,8,4,58,7.51828298205033,0.121081529877485,8.89,4.445,1.905,1.905,91.1352,"CAFI"
"13_10315","Betula neoalaskana","Alaskan birch",19.5196596045755,7.24528739504214,-149.15967,61.40976,2000,"MARINE WEST COAST FOREST",1106,248,6,6,58,6.90325560862156,0.130965736398096,6.35,5.08,0.635,0.635,89.916,"CAFI"
"13_10319","Picea glauca","White spruce",5.22607776133499,6.75153915448677,-148.99055,61.33773,2000,"MARINE WEST COAST FOREST",1108,0,0,4,NA,2.60560287801337,0.0321236711919859,6.35,1.905,4.445,0,81.3816,"CAFI"
"13_10320","Picea glauca","White spruce",0,11.6355543712264,-148.98976,61.33736,2000,"MARINE WEST COAST FOREST",1108,0,0,4,NA,4.23253081609707,0.0790736521648883,5.08,0.635,4.445,0,81.9912,"CAFI"
"13_10321","Picea glauca","White spruce",12.7495255079062,10.5758768095865,-148.99128,61.33728,2000,"MARINE WEST COAST FOREST",1108,0,0,4,NA,3.95253525155983,0.0716604972744301,6.35,1.27,5.08,0,83.5152,"CAFI"
"13_10322","Betula neoalaskana","Alaskan birch",7.51273728024377,15.3595637301036,-150.21207,62.19412,2000,"MARINE WEST COAST FOREST",1109,86,2,6,NA,4.26711130129086,0.0123552581507638,5.08,1.27,3.81,0,28.6512,"CAFI"
"13_10323","Picea glauca","White spruce",12.9103966119769,9.09902195172027,-150.21131,62.19448,2000,"MARINE WEST COAST FOREST",1109,32,3,6,NA,3.47882965544437,0.051892084233208,6.35,3.81,2.54,0,28.0416,"CAFI"
"13_10324","Picea glauca","White spruce",15.9952663427591,8.85649011542946,-150.21118,62.19382,2000,"MARINE WEST COAST FOREST",1109,66,4,6,NA,3.41015540145695,0.0469499809729024,8.89,2.54,6.35,0,28.956,"CAFI"
"13_10325","Picea glauca","White spruce",12.0376238247233,5.65362996099711,-150.24848,62.51475,2000,"MARINE WEST COAST FOREST",1110,242,3,3,NA,2.33379599468377,0.0271815679316804,8.89,3.175,4.445,1.27,64.9224,"CAFI"
"13_10326","Picea glauca","White spruce",12.2322352767162,11.143441373718,-150.24783,62.51516,2000,"MARINE WEST COAST FOREST",1110,128,2,5,NA,4.65973972840226,0.0444789293427497,8.89,4.445,3.175,0,66.1416,"CAFI"
"13_10327","Betula neoalaskana","Alaskan birch",8.93041161543429,10.057919208914,-150.2476,62.51442,2000,"MARINE WEST COAST FOREST",1110,105,3,4,NA,3.14459944078828,0.0271815679316804,6.35,3.81,2.54,0,60.0456,"CAFI"
"13_10328","Picea glauca","White spruce",6.90368687547305,19.2402997409186,-149.87668,62.85985,2000,"MARINE WEST COAST FOREST",1111,360,3,3,NA,9.2313693842808,0.0370657744522914,7.62,4.445,2.54,0.635,113.0808,"CAFI"
"13_10329","Picea glauca","White spruce",5.87449920926693,32.800985934538,-149.87636,62.86032,2000,"MARINE WEST COAST FOREST",1111,330,10,3,NA,16.3553919554479,0.0494210326030552,12.7,3.175,8.255,1.27,108.5088,"CAFI"
"13_10330","Picea glauca","White spruce",5.80389201886798,16.1787278412043,-149.87736,62.86062,2000,"MARINE WEST COAST FOREST",1111,350,4,3,NA,8.62167257835653,0.0247105163015276,5.08,3.81,1.27,0,111.8616,"CAFI"
"13_10331","Picea glauca","White spruce",0,5.90459344099253,-149.49015,63.10729,2001,"BOREAL CORDILLERA",1112,330,3,3,96,2.16649843273212,0.0420078777125969,8.89,3.81,5.08,0,163.6776,"CAFI"
"13_10332","Picea glauca","White spruce",0,7.65021664572077,-149.49091,63.10687,2001,"BOREAL CORDILLERA",1112,44,2,3,96,3.20834514141822,0.0321236711919859,7.62,3.81,3.81,0,163.3728,"CAFI"
"13_10333","Picea glauca","White spruce",0,14.6484709037418,-149.49103,63.10763,2001,"BOREAL CORDILLERA",1112,274,1,3,96,6.22615100359571,0.0543631358633607,6.35,3.81,2.54,0,163.3728,"CAFI"
"13_10334","Picea mariana","Black spruce",0,20.2068022555911,-146.52146,64.30959,2001,"ALASKA BOREAL INTERIOR",1113,0,0,NA,129,4.6317839990033,0.185328872261457,NA,20.32,NA,NA,98.7552,"CAFI"
"13_10335","Picea mariana","Black spruce",0,7.15471421258593,-146.52232,64.31001,2001,"ALASKA BOREAL INTERIOR",1113,0,0,NA,129,1.71128737396074,0.0963710135759577,NA,12.7,5.08,NA,99.6696,"CAFI"
"13_10336","Picea mariana","Black spruce",0,7.91316272599138,-146.52065,64.31002,2001,"ALASKA BOREAL INTERIOR",1113,0,0,NA,129,1.91459871795779,0.121081529877485,NA,7.62,NA,NA,99.9744,"CAFI"
"13_10337","Picea mariana","Black spruce",0,1.83582200918212,-143.11287,63.19087,2001,"BOREAL CORDILLERA",1114,0,0,5,51,0.292700326842318,0.0148263097809166,19.05,10.16,5.08,3.81,169.164,"CAFI"
"13_10338","Picea mariana","Black spruce",0,6.55724698808122,-143.11375,63.19118,2001,"BOREAL CORDILLERA",1114,0,0,5,51,0.738485375300562,0.051892084233208,10.16,2.54,2.54,5.08,169.164,"CAFI"
"13_10339","Picea mariana","Black spruce",2.17219125352136,15.1788568524113,-143.11207,63.19123,2001,"BOREAL CORDILLERA",1114,0,0,5,51,1.29051258946148,0.0889578586854994,17.78,5.08,5.08,7.62,169.164,"CAFI"
"13_10340","Picea mariana","Black spruce",0.967424060524381,20.9428907610849,-150.14093,61.43897,2001,"MARINE WEST COAST FOREST",1115,206,3,5,54,4.75719202971231,0.150734149439318,11.43,6.35,2.54,2.54,8.2296,"CAFI"
"13_10341","Picea mariana","Black spruce",1.14810840041053,25.43915053544,-150.14008,61.43865,2001,"MARINE WEST COAST FOREST",1115,145,3,4,54,5.14777345135662,0.207568336932832,8.89,5.08,2.54,1.27,9.4488,"CAFI"
"13_10342","Picea mariana","Black spruce",2.54396238293693,14.7130755251,-150.1419,61.43897,2001,"MARINE WEST COAST FOREST",1115,248,2,5,54,3.33271159845386,0.101313116836263,7.62,2.54,2.54,2.54,10.668,"CAFI"
"13_10343","Betula neoalaskana","Alaskan birch",23.9318558661537,0.557481400075448,-149.60301,61.53273,2001,"MARINE WEST COAST FOREST",1116,328,4,6,61,11.4886735108667,0.118610478247333,7.62,2.54,5.08,0,31.3944,"CAFI"
"13_10344","Betula neoalaskana","Alaskan birch",13.7952521675329,0.708395802224626,-149.60403,61.53239,2001,"MARINE WEST COAST FOREST",1116,308,6,6,61,5.29901649367717,0.0593052391236663,12.7,5.08,7.62,0,34.1376,"CAFI"
"13_10345","Betula neoalaskana","Alaskan birch",25.6719485436703,0.603786574931963,-149.6049,61.53214,2001,"MARINE WEST COAST FOREST",1116,295,3,5,61,12.4450825287253,0.118610478247333,10.16,2.54,7.62,0,32.004,"CAFI"
"13_10346","Betula neoalaskana","Alaskan birch",9.99182458814851,1.43889367969037,-150.01689,61.42255,2001,"MARINE WEST COAST FOREST",1117,355,5,5,126,5.36011788517789,0.0222394646713748,15.24,5.08,10.16,0,20.4216,"CAFI"
"13_10347","Betula neoalaskana","Alaskan birch",4.98576589895095,0.55704566915635,-150.01757,61.42213,2001,"MARINE WEST COAST FOREST",1117,0,0,5,126,2.80257648912591,0.00741315489045828,11.43,3.81,7.62,0,18.288,"CAFI"
"13_10348","Betula neoalaskana","Alaskan birch",20.0939291660397,1.91282868443023,-150.01606,61.42216,2001,"MARINE WEST COAST FOREST",1117,174,6,5,126,11.7366580859326,0.0222394646713748,15.24,5.08,10.16,0,19.812,"CAFI"
"13_10349","Picea mariana","Black spruce",2.54159340908943,14.6868352582278,-150.0254,61.4256,2001,"MARINE WEST COAST FOREST",1118,323,1,5,111,3.30863096560824,0.0963710135759577,13.97,5.08,8.89,0,21.336,"CAFI"
"13_10350","Picea mariana","Black spruce",3.18614461486352,18.0079926008941,-150.02497,61.42516,2001,"MARINE WEST COAST FOREST",1118,0,0,5,111,3.94104482850922,0.11613942661718,6.35,2.54,3.81,0,18.8976,"CAFI"
"13_10351","Picea mariana","Black spruce",3.32540446702718,17.3985264988098,-150.02642,61.42543,2001,"MARINE WEST COAST FOREST",1118,0,0,5,111,3.86997908521084,0.0988420652061104,12.7,5.08,7.62,0,19.2024,"CAFI"
"13_10352","Betula neoalaskana","Alaskan birch",27.8967906165826,2.7205323210985,-149.51304,61.61713,2001,"MARINE WEST COAST FOREST",1119,310,17,6,58,5.26553503349278,0.108726271726721,8.89,5.08,3.81,0,42.9768,"CAFI"
"13_10353","Betula neoalaskana","Alaskan birch",27.5608020107474,1.51568248947893,-149.51412,61.61692,2001,"MARINE WEST COAST FOREST",1119,180,11,6,58,7.1059603865719,0.0815447037950411,6.35,1.27,5.08,0,41.4528,"CAFI"
"13_10354","Betula neoalaskana","Alaskan birch",31.2234784864605,1.18022101788781,-149.51351,61.61761,2001,"MARINE WEST COAST FOREST",1119,324,15,6,58,8.58667200148286,0.106255220096569,7.62,5.08,2.54,0,38.4048,"CAFI"
"13_10355","Picea glauca","White spruce",4.33642540936782,8.69801427931352,-149.43837,63.13848,2001,"BOREAL CORDILLERA",1120,265,1,5,128,4.38156781242163,0.0123552581507638,7.62,2.54,5.08,0,161.544,"CAFI"
"13_10356","Picea glauca","White spruce",0.351714986133662,19.4165579060949,-149.43884,63.13805,2001,"BOREAL CORDILLERA",1120,0,0,5,128,9.70623385145902,0.0296526195618331,10.16,2.54,7.62,0,163.6776,"CAFI"
"13_10357","Picea glauca","White spruce",8.36524983185958,17.3632347985636,-149.43921,63.13763,2001,"BOREAL CORDILLERA",1120,292,2,3,128,8.35797879223847,0.0345947228221386,10.16,1.27,8.89,0,161.544,"CAFI"
"13_10358","Picea glauca","White spruce",0,5.13445782299267,-149.65086,62.95681,2001,"BOREAL CORDILLERA",1121,109,3,4,NA,2.36749450372329,0.00988420652061104,29.21,6.35,7.62,15.24,157.5816,"CAFI"
"13_10359","Picea glauca","White spruce",0,9.84290853814553,-149.65127,62.95637,2001,"BOREAL CORDILLERA",1121,261,3,6,NA,4.81841343574112,0.0148263097809166,5.08,2.54,2.54,0,156.0576,"CAFI"
"13_10360","Picea glauca","White spruce",0.898338172041252,7.38183624962881,-149.65202,62.95603,2001,"BOREAL CORDILLERA",1121,220,4,6,NA,3.28492596829675,0.0222394646713748,7.62,2.54,5.08,0,156.6672,"CAFI"
"13_10361","Picea glauca","White spruce",3.58284631419332,10.2815581031409,-149.86996,62.86394,2001,"MARINE WEST COAST FOREST",1122,300,10,6,89,4.39657659846778,0.0296526195618331,10.16,2.54,7.62,0,110.6424,"CAFI"
"13_10362","Betula neoalaskana","Alaskan birch",6.48447115988953,2.90738450727049,-149.87101,62.86382,2001,"MARINE WEST COAST FOREST",1122,335,12,6,89,3.30134810441425,0.0222394646713748,12.7,2.54,10.16,0,110.9472,"CAFI"
"13_10363","Picea glauca","White spruce",3.73328867451348,21.2127897545559,-149.87034,62.86441,2001,"MARINE WEST COAST FOREST",1122,264,12,5,89,9.55230413877072,0.0543631358633607,10.16,2.54,7.62,0,107.2896,"CAFI"
"13_10364","Betula neoalaskana","Alaskan birch",11.7355471045572,0.990366295095144,-149.97636,62.13448,2001,"MARINE WEST COAST FOREST",1123,0,0,5,52,5.76507638468776,0.051892084233208,10.16,5.08,5.08,0,39.3192,"CAFI"
"13_10365","Betula neoalaskana","Alaskan birch",15.4124812468674,2.53612423479454,-149.97677,62.13496,2001,"MARINE WEST COAST FOREST",1123,0,0,5,52,7.43750667591133,0.0766026005347356,10.16,7.62,2.54,0,39.9288,"CAFI"
"13_10366","Betula neoalaskana","Alaskan birch",18.4045340313801,1.22367766446574,-149.97529,62.1347,2001,"MARINE WEST COAST FOREST",1123,0,0,5,52,9.23554536440538,0.0691894456442773,7.62,2.54,5.08,0,42.672,"CAFI"
"13_10367","Betula neoalaskana","Alaskan birch",23.9753200253336,3.02438201534922,-150.0626,62.05771,2001,"MARINE WEST COAST FOREST",1124,0,0,5,58,6.6917320331691,0.0494210326030552,12.7,3.81,8.89,0,26.2128,"CAFI"
"13_10368","Betula neoalaskana","Alaskan birch",34.0941589242988,1.13640376641132,-150.06309,62.05815,2001,"MARINE WEST COAST FOREST",1124,0,0,4,58,12.7890273961294,0.133436788028249,8.89,2.54,6.35,0,25.908,"CAFI"
"13_10369","Betula neoalaskana","Alaskan birch",36.9961416327938,0.656742906806427,-150.06358,62.05869,2001,"MARINE WEST COAST FOREST",1124,0,0,4,58,14.982462104718,0.153205201069471,21.59,5.08,16.51,0,25.6032,"CAFI"
"13_10370","Picea glauca","White spruce",0,12.7253687360035,-149.53483,61.7645,2001,"BOREAL CORDILLERA",1125,295,14,5,106,5.77513719212893,0.0370657744522914,10.16,5.08,5.08,0,184.0992,"CAFI"
