"","date","site","probe","depth","flag","hit_type","crew","notes"
"4468","9/26/2017","SL1B",2,57,"G","","Maw, kdo",""
"4469","9/26/2017","SL1B",3,59,"G","","Maw, kdo",""
"4470","9/26/2017","SL1B",4,66,"G","","Maw, kdo",""
"4471","9/26/2017","SL1B",5,50,"G","","Maw, kdo",""
"4472","9/26/2017","SL1B",6,80,"G","","Maw, kdo",""
"4473","9/26/2017","SL1B",7,99,"G","","Maw, kdo",""
"4474","9/26/2017","SL1B",8,54,"G","","Maw, kdo",""
"4475","9/26/2017","SL1B",9,76,"G","","Maw, kdo",""
"4476","9/26/2017","SL1B",10,73,"G","","Maw, kdo",""
"4477","9/26/2017","SL1B",11,119,"G","","Maw, kdo",""
"4478","9/26/2017","SL1B",12,91,"G","","Maw, kdo",""
"4479","9/26/2017","SL1B",13,110,"G","","Maw, kdo",""
"4480","9/26/2017","SL1B",14,58,"G","","Maw, kdo",""
"4481","9/26/2017","SL1B",15,69,"G","","Maw, kdo",""
"4482","9/26/2017","SL1B",16,92,"G","","Maw, kdo",""
"4483","9/26/2017","SL1B",17,69,"G","","Maw, kdo",""
"4484","9/26/2017","SL1B",18,57,"G","","Maw, kdo",""
"4485","9/26/2017","SL1B",19,80,"G","","Maw, kdo",""
"4486","9/26/2017","SL1B",20,72,"G","","Maw, kdo",""
"4487","10/4/2018","SL1B",1,86,"G","","KDO CBL",""
"4488","10/4/2018","SL1B",2,63,"G","","KDO CBL",""
"4489","10/4/2018","SL1B",3,56,"G","","KDO CBL",""
"4490","10/4/2018","SL1B",4,81,"G","","KDO CBL",""
"4491","10/4/2018","SL1B",5,70,"G","","KDO CBL",""
"4492","10/4/2018","SL1B",6,84,"G","","KDO CBL",""
"4493","10/4/2018","SL1B",7,94,"G","","KDO CBL",""
"4494","10/4/2018","SL1B",8,55,"G","","KDO CBL",""
"4495","10/4/2018","SL1B",9,84,"G","","KDO CBL",""
"4496","10/4/2018","SL1B",10,95,"G","","KDO CBL",""
"4497","10/4/2018","SL1B",11,128,"G","","KDO CBL",""
"4498","10/4/2018","SL1B",12,103,"G","","KDO CBL",""
"4499","10/4/2018","SL1B",13,121,"G","","KDO CBL",""
"4500","10/4/2018","SL1B",14,81,"G","","KDO CBL",""
"4501","10/4/2018","SL1B",15,70,"G","","KDO CBL",""
"4502","10/4/2018","SL1B",16,87,"G","","KDO CBL",""
"4503","10/4/2018","SL1B",17,72,"G","","KDO CBL",""
"4504","10/4/2018","SL1B",18,72,"G","","KDO CBL",""
"4505","10/4/2018","SL1B",19,102,"G","","KDO CBL",""
"4506","10/4/2018","SL1B",20,136,"G","","KDO CBL",""
"4507","10/7/2019","SL1B",1,69,"G","Ice","Kdo maw",""
"4508","10/7/2019","SL1B",2,57,"G","Ice","Kdo maw",""
"4509","10/7/2019","SL1B",3,60,"G","Ice","Kdo maw",""
"4510","10/7/2019","SL1B",4,69,"G","Ice","Kdo maw",""
"4511","10/7/2019","SL1B",5,66,"G","Ice","Kdo maw",""
"4512","10/7/2019","SL1B",6,74,"G","Ice","Kdo maw",""
"4513","10/7/2019","SL1B",7,102,"G","Ice","Kdo maw",""
"4514","10/7/2019","SL1B",8,61,"G","Ice","Kdo maw",""
"4515","10/7/2019","SL1B",9,89,"G","Ice","Kdo maw",""
"4516","10/7/2019","SL1B",10,82,"G","Ice","Kdo maw",""
"4517","10/7/2019","SL1B",11,137,"G","Ice","Kdo maw",""
"4518","10/7/2019","SL1B",12,85,"G","Ice","Kdo maw",""
"4519","10/7/2019","SL1B",13,120,"G","Ice","Kdo maw",""
"4520","10/7/2019","SL1B",14,66,"G","Ice","Kdo maw",""
"4521","10/7/2019","SL1B",15,68,"G","Ice","Kdo maw",""
"4522","10/7/2019","SL1B",16,76,"G","Ice","Kdo maw",""
"4523","10/7/2019","SL1B",17,76,"G","Ice","Kdo maw",""
"4524","10/7/2019","SL1B",18,77,"G","Ice","Kdo maw",""
"4525","10/7/2019","SL1B",19,90,"G","Ice","Kdo maw",""
"4526","10/7/2019","SL1B",20,74,"G","Ice","Kdo maw",""
"4527","9/23/2020","SL1B",1,91,"G","Rock","Jpd Lmd",""
"4528","9/23/2020","SL1B",2,82,"G","Rock","Jpd Lmd",""
"4529","9/23/2020","SL1B",3,74,"G","Rock","Jpd Lmd",""
"4530","9/23/2020","SL1B",4,94,"G","Rock","Jpd Lmd",""
"4531","9/23/2020","SL1B",5,108,"G","Ice","Jpd Lmd",""
"4532","9/23/2020","SL1B",6,88,"G","Ice","Jpd Lmd",""
"4533","9/23/2020","SL1B",7,94,"G","Ice","Jpd Lmd",""
"4534","9/23/2020","SL1B",8,90,"G","Rock","Jpd Lmd",""
"4535","9/23/2020","SL1B",9,93,"G","Rock","Jpd Lmd",""
"4536","9/23/2020","SL1B",10,98,"G","Rock","Jpd Lmd",""
"4537","9/23/2020","SL1B",11,115,"G","Ice","Jpd Lmd",""
"4538","9/23/2020","SL1B",12,86,"G","Rock","Jpd Lmd",""
"4539","9/23/2020","SL1B",13,112,"G","Ice","Jpd Lmd",""
"4540","9/23/2020","SL1B",14,81,"G","Ice","Jpd Lmd",""
"4541","9/23/2020","SL1B",15,77,"G","Ice","Jpd Lmd",""
"4542","9/23/2020","SL1B",16,113,"G","Ice","Jpd Lmd",""
"4543","9/23/2020","SL1B",17,95,"G","Ice","Jpd Lmd",""
"4544","9/23/2020","SL1B",18,92,"G","None","Jpd Lmd",""
"4545","9/23/2020","SL1B",19,89,"G","Rock","Jpd Lmd",""
"4546","9/23/2020","SL1B",20,194,"G","None","Jpd",""
"4547","9/10/2021","SL1B",1,72,"G","Ice","MAW, OPH",""
"4548","9/10/2021","SL1B",2,63,"G","Ice","MAW, OPH",""
"4549","9/10/2021","SL1B",3,64,"G","Ice","MAW, OPH",""
"4550","9/10/2021","SL1B",4,75,"G","Ice","MAW, OPH",""
"4551","9/10/2021","SL1B",5,55,"G","Ice","MAW, OPH",""
"4552","9/10/2021","SL1B",6,57,"G","Ice","MAW, OPH",""
"4553","9/10/2021","SL1B",7,99,"G","Ice","MAW, OPH",""
"4554","9/10/2021","SL1B",8,70,"G","Ice","MAW, OPH",""
"4555","9/10/2021","SL1B",9,99,"G","Ice","MAW, OPH",""
"4556","9/10/2021","SL1B",10,87,"G","Ice","MAW, OPH",""
"4557","9/10/2021","SL1B",11,145,"G","Ice","MAW, OPH",""
"4558","9/10/2021","SL1B",12,95,"G","Ice","MAW, OPH",""
"4559","9/10/2021","SL1B",13,121,"G","Ice","MAW, OPH",""
"4560","9/10/2021","SL1B",14,62,"G","Ice","MAW, OPH",""
"4561","9/10/2021","SL1B",15,78,"G","Ice","MAW, OPH",""
"4562","9/10/2021","SL1B",16,107,"G","Ice","MAW, OPH",""
"4563","9/10/2021","SL1B",17,83,"G","Ice","MAW, OPH",""
"4564","9/10/2021","SL1B",18,65,"G","Ice","MAW, OPH",""
"4565","9/10/2021","SL1B",19,85,"G","Ice","MAW, OPH",""
"4566","9/10/2021","SL1B",20,78,"G","Ice","MAW, OPH",""
"4567","9/19/2015","TRM1",1,46,"G","","SF",""
"4568","9/19/2015","TRM1",2,58,"G","","SF",""
"4569","9/19/2015","TRM1",3,39,"G","","SF",""
"4570","9/19/2015","TRM1",4,55,"G","","SF",""
"4571","9/19/2015","TRM1",5,49,"G","","SF",""
"4572","9/19/2015","TRM1",6,43,"G","","SF",""
"4573","9/19/2015","TRM1",7,46,"G","","SF",""
"4574","9/19/2015","TRM1",8,48,"G","","SF",""
"4575","9/19/2015","TRM1",9,54,"G","","SF",""
"4576","9/19/2015","TRM1",10,49,"G","","SF",""
"4577","9/19/2015","TRM1",11,57,"G","","CC",""
"4578","9/19/2015","TRM1",12,64,"G","","CC",""
"4579","9/19/2015","TRM1",13,42,"G","","CC",""
"4580","9/19/2015","TRM1",14,50,"G","","CC",""
"4581","9/19/2015","TRM1",15,49,"G","","CC","Needs new tag and fiberglass pole"
"4582","9/19/2015","TRM1",16,61,"G","","CC",""
"4583","9/19/2015","TRM1",17,45,"G","","CC","Needs new tag and fiberglass pole"
"4584","9/19/2015","TRM1",18,60,"G","","SF",""
"4585","9/19/2015","TRM1",19,66,"G","","SF",""
"4586","9/19/2015","TRM1",20,45,"G","","SF",""
"4587","9/22/2016","TRM1",1,60,"G","","Maw, gml",""
"4588","9/22/2016","TRM1",2,67,"G","","Maw, gml",""
"4589","9/22/2016","TRM1",3,64,"G","","Maw, gml",""
"4590","9/22/2016","TRM1",4,55,"G","","Maw, gml",""
"4591","9/22/2016","TRM1",5,54,"G","","Maw, gml",""
"4592","9/22/2016","TRM1",6,65,"G","","Maw, gml",""
"4593","9/22/2016","TRM1",7,81,"G","","Maw, gml",""
"4594","9/22/2016","TRM1",8,68,"G","","Maw, gml",""
"4595","9/22/2016","TRM1",9,53,"G","","Maw, gml",""
"4596","9/22/2016","TRM1",10,62,"G","","Maw, gml",""
"4597","9/22/2016","TRM1",11,65,"G","","Maw, gml",""
"4598","9/22/2016","TRM1",12,76,"G","","Maw, gml",""
"4599","9/22/2016","TRM1",13,57,"G","","Maw, gml",""
"4600","9/22/2016","TRM1",14,61,"G","","Maw, gml",""
"4601","9/22/2016","TRM1",15,67,"G","","Maw, gml",""
"4602","9/22/2016","TRM1",16,57,"G","","Maw, gml",""
"4603","9/22/2016","TRM1",17,57,"G","","Maw, gml",""
"4604","9/22/2016","TRM1",18,70,"G","","Maw, gml",""
"4605","9/22/2016","TRM1",19,88,"G","","Maw, gml",""
"4606","9/22/2016","TRM1",20,94,"G","","Maw, gml",""
"4607","10/5/2017","TRM1",1,72,"G","","KO",""
"4608","10/5/2017","TRM1",2,85,"G","","KO",""
"4609","10/5/2017","TRM1",3,83,"G","","KO",""
"4610","10/5/2017","TRM1",4,59,"G","","KO",""
"4611","10/5/2017","TRM1",5,63,"G","","KO",""
"4612","10/5/2017","TRM1",6,84,"G","","KO",""
"4613","10/5/2017","TRM1",7,92,"G","","KO",""
"4614","10/5/2017","TRM1",8,70,"G","","KO",""
"4615","10/5/2017","TRM1",9,68,"G","","KO",""
"4616","10/5/2017","TRM1",10,61,"G","","KO",""
"4617","10/5/2017","TRM1",11,85,"G","","KO",""
"4618","10/5/2017","TRM1",12,92,"G","","KO",""
"4619","10/5/2017","TRM1",13,85,"G","","KO",""
"4620","10/5/2017","TRM1",14,83,"G","","KO",""
"4621","10/5/2017","TRM1",15,77,"G","","KO",""
"4622","10/5/2017","TRM1",16,74,"G","","KO",""
"4623","10/5/2017","TRM1",17,86,"G","","KO","Stake not labeled."
"4624","10/5/2017","TRM1",18,73,"G","","KO",""
"4625","10/5/2017","TRM1",19,108,"G","","KO",""
"4626","10/5/2017","TRM1",20,128,"G","","KO",""
"4627","10/9/2018","TRM1",1,105,"G","","KO ",""
"4628","10/9/2018","TRM1",2,115,"G","","KO ",""
"4629","10/9/2018","TRM1",3,99,"G","","KO ",""
"4630","10/9/2018","TRM1",4,72,"G","","KO ",""
"4631","10/9/2018","TRM1",5,89,"G","","KO ",""
"4632","10/9/2018","TRM1",6,117,"G","","KO ",""
"4633","10/9/2018","TRM1",7,123,"G","","KO ",""
"4634","10/9/2018","TRM1",8,96,"G","","KO ",""
"4635","10/9/2018","TRM1",9,95,"G","","KO ",""
"4636","10/9/2018","TRM1",10,109,"G","","KO ",""
"4637","10/9/2018","TRM1",11,113,"G","","KO ",""
"4638","10/9/2018","TRM1",12,128,"G","","KO ",""
"4639","10/9/2018","TRM1",13,119,"G","","KO ",""
"4640","10/9/2018","TRM1",14,124,"G","","KO ",""
"4641","10/9/2018","TRM1",15,115,"G","","KO ",""
"4642","10/9/2018","TRM1",16,98,"G","","KO ",""
"4643","10/9/2018","TRM1",17,110,"G","","KO ",""
"4644","10/9/2018","TRM1",18,105,"G","","KO ",""
"4645","10/9/2018","TRM1",19,158,"G","","KO ",""
"4646","10/9/2018","TRM1",20,170,"G","","KO ",""
"4647","10/16/2019","TRM1",1,131,"G","Ice","KO",""
"4648","10/16/2019","TRM1",2,128,"G","Ice","KO",""
"4649","10/16/2019","TRM1",3,109,"G","Ice","KO",""
"4650","10/16/2019","TRM1",4,88,"G","Ice","KO",""
"4651","10/16/2019","TRM1",5,114,"G","Ice","KO",""
"4652","10/16/2019","TRM1",6,129,"G","Ice","KO",""
"4653","10/16/2019","TRM1",7,135,"G","Ice","KO",""
"4654","10/16/2019","TRM1",8,111,"G","Ice","KO",""
"4655","10/16/2019","TRM1",9,107,"G","Ice","KO",""
"4656","10/16/2019","TRM1",10,128,"G","Ice","KO",""
"4657","10/16/2019","TRM1",11,157,"G","Ice","KO",""
"4658","10/16/2019","TRM1",12,167,"G","Ice","KO",""
"4659","10/16/2019","TRM1",13,139,"G","Ice","KO",""
"4660","10/16/2019","TRM1",14,153,"G","Ice","KO",""
"4661","10/16/2019","TRM1",15,142,"G","Ice","KO",""
"4662","10/16/2019","TRM1",16,136,"G","Ice","KO",""
"4663","10/16/2019","TRM1",17,166,"G","Ice","KO","Stake is missing."
"4664","10/16/2019","TRM1",18,125,"G","Ice","KO",""
"4665","10/16/2019","TRM1",19,195,"G","Ice","KO",""
"4666","10/16/2019","TRM1",20,214,"G","Ice","KO",""
"4667","9/28/2020","TRM1",1,123,"G","Ice","KO",""
"4668","9/28/2020","TRM1",2,139,"G","Ice","KO",""
"4669","9/28/2020","TRM1",3,116,"G","Ice","KO",""
"4670","9/28/2020","TRM1",4,89,"G","Ice","KO",""
"4671","9/28/2020","TRM1",5,120,"G","Ice","KO",""
"4672","9/28/2020","TRM1",6,122,"G","Ice","KO",""
"4673","9/28/2020","TRM1",7,132,"G","Ice","KO",""
"4674","9/28/2020","TRM1",8,108,"G","Ice","KO",""
"4675","9/28/2020","TRM1",9,112,"G","Ice","KO",""
"4676","9/28/2020","TRM1",10,142,"G","Ice","KO",""
"4677","9/28/2020","TRM1",11,158,"G","Ice","KO",""
"4678","9/28/2020","TRM1",12,147,"G","Ice","KO",""
"4679","9/28/2020","TRM1",13,139,"G","Rock","KO","Feels like gravel"
"4680","9/28/2020","TRM1",14,141,"G","Ice","KO",""
"4681","9/28/2020","TRM1",15,155,"G","Ice","KO",""
"4682","9/28/2020","TRM1",16,151,"G","Ice","KO",""
"4683","9/28/2020","TRM1",17,174,"G","Ice","KO","Plot stake missing"
"4684","9/28/2020","TRM1",18,146,"G","Ice","KO",""
"4685","9/28/2020","TRM1",19,220,"G","Ice","KO",""
"4686","9/28/2020","TRM1",20,218,"G","Ice","KO",""
"4687","9/16/2021","TRM1",1,136,"G","Ice","MAW, OPH",""
"4688","9/16/2021","TRM1",2,155,"G","Ice","MAW, OPH",""
"4689","9/16/2021","TRM1",3,121,"G","Ice","MAW, OPH",""
"4690","9/16/2021","TRM1",4,97,"G","Rock","MAW, OPH",""
"4691","9/16/2021","TRM1",5,138,"G","Ice","MAW, OPH",""
"4692","9/16/2021","TRM1",6,127,"G","Ice","MAW, OPH",""
"4693","9/16/2021","TRM1",7,94,"G","Ice","MAW, OPH",""
"4694","9/16/2021","TRM1",8,130,"G","Ice","MAW, OPH",""
"4695","9/16/2021","TRM1",9,169,"G","Ice","MAW, OPH",""
"4696","9/16/2021","TRM1",10,195,"G","Rock","MAW, OPH",""
"4697","9/16/2021","TRM1",11,179,"G","Ice","MAW, OPH",""
"4698","9/16/2021","TRM1",12,168,"G","Ice","MAW, OPH",""
"4699","9/16/2021","TRM1",13,164,"G","Ice","MAW, OPH",""
"4700","9/16/2021","TRM1",14,178,"G","Ice","MAW, OPH",""
"4701","9/16/2021","TRM1",15,163,"G","Ice","MAW, OPH",""
"4702","9/16/2021","TRM1",16,162,"G","Ice","MAW, OPH","Replace stakes 16-20"
"4703","9/16/2021","TRM1",17,182,"G","Ice","MAW, OPH",""
"4704","9/16/2021","TRM1",18,163,"G","Ice","MAW, OPH",""
"4705","9/16/2021","TRM1",19,235,"G","Ice","MAW, OPH",""
"4706","9/16/2021","TRM1",20,-9999,"N","None","MAW, OPH",""
"4707","9/11/2013","TRM2",1,55,"G","","MAW",""
"4708","9/11/2013","TRM2",2,45,"G","","MAW",""
"4709","9/11/2013","TRM2",3,53,"G","","MAW",""
"4710","9/11/2013","TRM2",4,57,"G","","MAW",""
"4711","9/11/2013","TRM2",5,41,"G","","MAW",""
"4712","9/11/2013","TRM2",6,76,"G","","MAW",""
"4713","9/11/2013","TRM2",7,64,"G","","MAW",""
"4714","9/11/2013","TRM2",8,68,"G","","MAW",""
"4715","9/11/2013","TRM2",9,57,"G","","MAW",""
"4716","9/11/2013","TRM2",10,42,"G","","MAW",""
"4717","9/23/2016","TRM2",1,60,"G","","MAW GML",""
"4718","9/23/2016","TRM2",2,71,"G","","MAW GML",""
"4719","9/23/2016","TRM2",3,71,"G","","MAW GML",""
"4720","9/23/2016","TRM2",4,66,"G","","MAW GML",""
"4721","9/23/2016","TRM2",5,100,"G","","MAW GML",""
"4722","9/23/2016","TRM2",6,76,"G","","MAW GML",""
"4723","9/23/2016","TRM2",7,67,"G","","MAW GML",""
"4724","9/23/2016","TRM2",8,81,"G","","MAW GML",""
"4725","9/23/2016","TRM2",9,67,"G","","MAW GML",""
"4726","9/23/2016","TRM2",10,77,"G","","MAW GML",""
"4727","9/23/2016","TRM2",11,65,"G","","MAW GML",""
"4728","9/23/2016","TRM2",12,61,"G","","MAW GML",""
"4729","9/23/2016","TRM2",13,89,"G","","MAW GML",""
"4730","9/23/2016","TRM2",14,90,"G","","MAW GML",""
"4731","9/23/2016","TRM2",15,94,"G","","MAW GML",""
"4732","9/23/2016","TRM2",16,84,"G","","MAW GML",""
"4733","9/23/2016","TRM2",17,83,"G","","MAW GML",""
"4734","9/23/2016","TRM2",18,87,"G","","MAW GML",""
"4735","9/23/2016","TRM2",19,65,"G","","MAW GML",""
"4736","9/23/2016","TRM2",20,86,"G","","MAW GML",""
"4737","10/12/2017","TRM2",1,53,"G","","KO","Tag missing "
"4738","10/12/2017","TRM2",2,64,"G","","KO","Tag missing "
"4739","10/12/2017","TRM2",3,51,"G","","KO",""
"4740","10/12/2017","TRM2",4,52,"G","","KO",""
"4741","10/12/2017","TRM2",5,55,"G","","KO",""
"4742","10/12/2017","TRM2",6,52,"G","","KO","Tag missing. Left hand rule all."
"4743","10/12/2017","TRM2",7,55,"G","","KO",""
"4744","10/12/2017","TRM2",8,71,"G","","KO",""
"4745","10/12/2017","TRM2",9,78,"G","","KO",""
"4746","10/12/2017","TRM2",10,66,"G","","KO","Tag missing."
"4747","10/12/2017","TRM2",11,63,"G","","KO","Tag missing"
"4748","10/12/2017","TRM2",12,55,"G","","KO","Tag missing "
"4749","10/12/2017","TRM2",13,43,"G","","KO","Tag missing "
"4750","10/12/2017","TRM2",14,59,"G","","KO","Tag missing "
"4751","10/12/2017","TRM2",15,69,"G","","KO","Tag missing "
"4752","10/12/2017","TRM2",16,71,"G","","KO",""
"4753","10/12/2017","TRM2",17,51,"G","","KO",""
"4754","10/12/2017","TRM2",18,45,"G","","KO","Tag missing "
"4755","10/12/2017","TRM2",19,52,"G","","KO",""
"4756","10/12/2017","TRM2",20,55,"G","","KO",""
"4757","10/9/2018","TRM2",1,58,"G","","KDO CBL",""
"4758","10/9/2018","TRM2",2,69,"G","","KDO CBL",""
"4759","10/9/2018","TRM2",3,67,"G","","KDO CBL",""
"4760","10/9/2018","TRM2",4,53,"G","","KDO CBL",""
"4761","10/9/2018","TRM2",5,49,"G","","KDO CBL",""
"4762","10/9/2018","TRM2",6,51,"G","","KDO CBL",""
"4763","10/9/2018","TRM2",7,57,"G","","KDO CBL",""
"4764","10/9/2018","TRM2",8,74,"G","","KDO CBL",""
"4765","10/9/2018","TRM2",9,53,"G","","KDO CBL",""
"4766","10/9/2018","TRM2",10,60,"G","","KDO CBL",""
"4767","10/9/2018","TRM2",11,52,"G","","KDO CBL",""
"4768","10/9/2018","TRM2",12,51,"G","","KDO CBL",""
"4769","10/9/2018","TRM2",13,53,"G","","KDO CBL",""
"4770","10/9/2018","TRM2",14,76,"G","","KDO CBL",""
"4771","10/9/2018","TRM2",15,71,"G","","KDO CBL",""
"4772","10/9/2018","TRM2",16,58,"G","","KDO CBL",""
"4773","10/9/2018","TRM2",17,58,"G","","KDO CBL",""
"4774","10/9/2018","TRM2",18,60,"G","","KDO CBL",""
"4775","10/9/2018","TRM2",19,74,"G","","KDO CBL",""
"4776","10/9/2018","TRM2",20,60,"G","","KDO CBL",""
"4777","10/15/2019","TRM2",1,49,"G","Ice","Ko CBL",""
"4778","10/15/2019","TRM2",2,57,"G","Ice","Ko CBL",""
"4779","10/15/2019","TRM2",3,63,"G","Ice","Ko CBL",""
"4780","10/15/2019","TRM2",4,78,"G","Ice","Ko CBL",""
"4781","10/15/2019","TRM2",5,49,"G","Ice","Ko CBL",""
"4782","10/15/2019","TRM2",6,45,"G","Ice","Ko CBL",""
"4783","10/15/2019","TRM2",7,43,"G","Ice","Ko CBL",""
"4784","10/15/2019","TRM2",8,55,"G","Ice","Ko CBL",""
"4785","10/15/2019","TRM2",9,65,"G","Ice","Ko CBL",""
"4786","10/15/2019","TRM2",10,65,"G","Ice","Ko CBL",""
"4787","10/15/2019","TRM2",11,45,"G","Ice","Ko CBL",""
"4788","10/15/2019","TRM2",12,35,"G","Ice","Ko CBL",""
"4789","10/15/2019","TRM2",13,69,"G","Ice","Ko CBL",""
"4790","10/15/2019","TRM2",14,62,"G","Ice","Ko CBL",""
"4791","10/15/2019","TRM2",15,45,"G","Ice","Ko CBL",""
"4792","10/15/2019","TRM2",16,37,"G","Ice","Ko CBL",""
"4793","10/15/2019","TRM2",17,65,"G","Ice","Ko CBL",""
"4794","10/15/2019","TRM2",18,44,"G","Ice","Ko CBL",""
"4795","10/15/2019","TRM2",19,33,"G","Ice","Ko CBL",""
"4796","10/15/2019","TRM2",20,45,"G","Ice","Ko CBL",""
"4797","9/28/2020","TRM2",1,55,"G","Ice","KO",""
"4798","9/28/2020","TRM2",2,65,"G","Ice","KO",""
"4799","9/28/2020","TRM2",3,57,"G","Ice","KO",""
"4800","9/28/2020","TRM2",4,57,"G","Ice","KO",""
"4801","9/28/2020","TRM2",5,57,"G","Ice","KO",""
"4802","9/28/2020","TRM2",6,38,"G","Ice","KO",""
"4803","9/28/2020","TRM2",7,48,"G","Ice","KO",""
"4804","9/28/2020","TRM2",8,62,"G","Ice","KO",""
"4805","9/28/2020","TRM2",9,62,"G","Ice","KO",""
"4806","9/28/2020","TRM2",10,70,"G","Ice","KO",""
"4807","9/28/2020","TRM2",11,48,"G","Ice","KO",""
"4808","9/28/2020","TRM2",12,42,"G","Ice","KO",""
"4809","9/28/2020","TRM2",13,49,"G","Ice","KO",""
"4810","9/28/2020","TRM2",14,73,"G","Ice","KO",""
"4811","9/28/2020","TRM2",15,41,"G","Ice","KO",""
"4812","9/28/2020","TRM2",16,57,"G","Ice","KO",""
"4813","9/28/2020","TRM2",17,50,"G","Ice","KO",""
"4814","9/28/2020","TRM2",18,39,"G","Ice","KO",""
"4815","9/28/2020","TRM2",19,37,"G","Ice","KO",""
"4816","9/28/2020","TRM2",20,52,"G","Ice","KO",""
"4817","9/28/2021","TRM2",1,63,"G","Ice","OPH",""
"4818","9/28/2021","TRM2",2,66,"G","Ice","OPH",""
"4819","9/28/2021","TRM2",3,67,"G","Ice","OPH",""
"4820","9/28/2021","TRM2",4,81,"G","Ice","OPH",""
"4821","9/28/2021","TRM2",5,73,"G","Ice","OPH",""
"4822","9/28/2021","TRM2",6,61,"G","Ice","OPH",""
"4823","9/28/2021","TRM2",7,73,"G","Ice","OPH",""
"4824","9/28/2021","TRM2",8,73,"G","Ice","OPH",""
"4825","9/28/2021","TRM2",9,82,"G","Ice","OPH",""
"4826","9/28/2021","TRM2",10,77,"G","Ice","OPH",""
"4827","9/28/2021","TRM2",11,57,"G","Ice","OPH",""
"4828","9/28/2021","TRM2",12,53,"G","Ice","OPH",""
"4829","9/28/2021","TRM2",13,61,"G","Ice","OPH",""
"4830","9/28/2021","TRM2",14,71,"G","Ice","OPH",""
"4831","9/28/2021","TRM2",15,71,"G","Ice","OPH",""
"4832","9/28/2021","TRM2",16,64,"G","Ice","OPH",""
"4833","9/28/2021","TRM2",17,84,"G","Ice","OPH",""
"4834","9/28/2021","TRM2",18,71,"G","Ice","OPH",""
"4835","9/28/2021","TRM2",19,56,"G","Ice","OPH",""
"4836","9/28/2021","TRM2",20,73,"G","Ice","OPH",""
"4837","9/10/2013","TRM3",1,28,"G","","MAW",""
"4838","9/10/2013","TRM3",2,23,"G","","MAW",""
"4839","9/10/2013","TRM3",3,36,"G","","MAW",""
"4840","9/10/2013","TRM3",4,49,"G","","MAW",""
"4841","9/10/2013","TRM3",5,36,"G","","MAW",""
"4842","9/10/2013","TRM3",6,35,"G","","MAW",""
"4843","9/10/2013","TRM3",7,24,"G","","MAW",""
"4844","9/10/2013","TRM3",8,33,"G","","MAW",""
"4845","9/10/2013","TRM3",9,36,"G","","MAW",""
"4846","9/10/2013","TRM3",10,30,"G","","MAW",""
"4847","9/23/2016","TRM3",1,57,"G","","MAW GML",""
"4848","9/23/2016","TRM3",2,44,"G","","MAW GML",""
"4849","9/23/2016","TRM3",3,54,"G","","MAW GML",""
"4850","9/23/2016","TRM3",4,39,"G","","MAW GML",""
"4851","9/23/2016","TRM3",5,38,"G","","MAW GML",""
"4852","9/23/2016","TRM3",6,39,"G","","MAW GML",""
"4853","9/23/2016","TRM3",7,52,"G","","MAW GML",""
"4854","9/23/2016","TRM3",8,42,"G","","MAW GML",""
"4855","9/23/2016","TRM3",9,46,"G","","MAW GML",""
"4856","9/23/2016","TRM3",10,56,"G","","MAW GML",""
"4857","9/23/2016","TRM3",11,49,"G","","MAW GML",""
"4858","9/23/2016","TRM3",12,63,"G","","MAW GML",""
"4859","9/23/2016","TRM3",13,48,"G","","MAW GML",""
"4860","9/23/2016","TRM3",14,53,"G","","MAW GML",""
"4861","9/23/2016","TRM3",15,38,"G","","MAW GML",""
"4862","9/23/2016","TRM3",16,49,"G","","MAW GML",""
"4863","9/23/2016","TRM3",17,49,"G","","MAW GML",""
"4864","9/23/2016","TRM3",18,50,"G","","MAW GML",""
"4865","9/23/2016","TRM3",19,51,"G","","MAW GML",""
"4866","9/23/2016","TRM3",20,42,"G","","MAW GML",""
"4867","10/12/2017","TRM3",1,49,"G","","KO",""
"4868","10/12/2017","TRM3",2,47,"G","","KO",""
"4869","10/12/2017","TRM3",3,54,"G","","KO",""
"4870","10/12/2017","TRM3",4,50,"G","","KO",""
"4871","10/12/2017","TRM3",5,43,"G","","KO",""
"4872","10/12/2017","TRM3",6,48,"G","","KO","Left hand all."
"4873","10/12/2017","TRM3",7,40,"G","","KO",""
"4874","10/12/2017","TRM3",8,36,"G","","KO",""
"4875","10/12/2017","TRM3",9,39,"G","","KO",""
"4876","10/12/2017","TRM3",10,36,"G","","KO",""
"4877","10/12/2017","TRM3",11,48,"G","","KO",""
"4878","10/12/2017","TRM3",12,46,"G","","KO",""
"4879","10/12/2017","TRM3",13,39,"G","","KO",""
"4880","10/12/2017","TRM3",14,41,"G","","KO",""
"4881","10/12/2017","TRM3",15,33,"G","","KO",""
"4882","10/12/2017","TRM3",16,39,"G","","KO",""
"4883","10/12/2017","TRM3",17,40,"G","","KO",""
"4884","10/12/2017","TRM3",18,34,"G","","KO",""
"4885","10/12/2017","TRM3",19,40,"G","","KO",""
"4886","10/12/2017","TRM3",20,46,"G","","KO",""
"4887","10/9/2018","TRM3",1,49,"G","","KDO CBL",""
"4888","10/9/2018","TRM3",2,42,"G","","KDO CBL",""
"4889","10/9/2018","TRM3",3,56,"G","","KDO CBL",""
"4890","10/9/2018","TRM3",4,47,"G","","KDO CBL",""
"4891","10/9/2018","TRM3",5,51,"G","","KDO CBL",""
